Order Code,Out Order Code,Waybill No.,Package number,Order Type,Payment Type,Name of courier company,Platform,Order Subtype,Store,Invoice,invoiceTitle,tax invoice content,System Shortage,Appointment Delivery,Order Creation Time,Order Time,Payment time,WMS receiving time,cancelled time,Owner code,Owner name,Order Status,Picking Type,Province,City,District,outbound time,Expected outbound time,Expected # Items,Number of items shipped,Expected # SKU,total number of order package,order package outbound quantity,weight,distribute,LP code,Unified packing material,Recommend packaging material,transaction number,Priority Delivery (G)
SO131529,OO131529,Waybill8196,PN20418,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/11/2024 0:58,,,8/11/2024 0:58,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN009187,no
SO131530,OO131530,Waybill8197,PN20419,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/11/2024 0:56,,,8/11/2024 0:56,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,5,0,5,1,0,,no,WH00000,no,,TXN009184,no
SO131531,OO131531,Waybill8198,PN20420,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/11/2024 0:53,,,8/11/2024 0:53,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN009164,no
SO131532,OO131532,Waybill8199,PN20421,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/11/2024 0:49,,,8/11/2024 0:49,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN009159,no
SO131533,OO131533,Waybill8200,PN20422,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/11/2024 0:37,,,8/11/2024 0:37,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN009132,no
SO131534,OO131534,Waybill8201,PN20423,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/11/2024 0:30,,,8/11/2024 0:30,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN009131,no
SO131535,OO131535,Waybill8202,PN20424,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 21:11,,,8/8/2024 21:11,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:42,8/11/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN009127,no
SO131536,OO131536,Waybill8203,PN20425,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 21:09,,,8/8/2024 21:09,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:26,8/11/2024 0:59,1,1,1,1,1,850,no,WH00000,no,,TXN009120,no
SO131537,OO131537,Waybill8204,PN20426,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 21:07,,,8/8/2024 21:07,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:04,8/11/2024 0:59,1,1,1,1,1,352,no,WH00000,no,,TXN000694,no
SO131538,OO131538,Waybill8205,PN20427,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 21:07,,,8/8/2024 21:07,,12345678,Seller A,shipped,,****,****,****,8/9/2024 12:29,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN000676,no
SO131539,OO131539,Waybill8206,PN20428,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 21:01,,,8/8/2024 21:01,,12345678,Seller A,shipped,,****,****,****,8/9/2024 16:11,8/11/2024 0:59,1,1,1,1,1,850,no,WH00000,no,,TXN000668,no
SO131540,OO131540,Waybill8207,PN20429,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 21:00,,,8/8/2024 21:00,,12345678,Seller A,shipped,,****,****,****,8/9/2024 17:00,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN000658,no
SO131541,OO131541,Waybill8208,PN20430,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 21:00,,,8/8/2024 21:00,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:37,8/11/2024 0:59,1,1,1,1,1,620,no,WH00000,no,,TXN000654,no
SO131542,OO131542,Waybill8209,PN20431,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/5/2024 16:34,,,8/5/2024 16:34,,12345678,Seller A,shipped,,****,****,****,8/6/2024 15:35,8/7/2024 0:59,1,1,1,1,1,850,no,WH00000,no,,TXN000643,no
SO131543,OO131543,Waybill8210,PN20432,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/5/2024 16:31,,,8/5/2024 16:31,,12345678,Seller A,shipped,,****,****,****,8/6/2024 15:24,8/7/2024 0:59,2,2,2,1,1,750,no,WH00000,no,,TXN000631,no
SO131544,OO131544,Waybill8211,PN20433,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/5/2024 16:24,,,8/5/2024 16:24,,12345678,Seller A,shipped,,****,****,****,8/6/2024 15:24,8/7/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN008938,no
SO131545,OO131545,Waybill8212,PN20434,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/5/2024 16:21,,,8/5/2024 16:21,,12345678,Seller A,shipped,,****,****,****,8/6/2024 14:52,8/7/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN008939,no
SO131546,OO131546,Waybill8213,PN20435,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/5/2024 16:18,,,8/5/2024 16:18,,12345678,Seller A,shipped,,****,****,****,8/6/2024 15:26,8/7/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN008931,no
SO131547,OO131547,Waybill8214,PN20436,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/5/2024 16:07,,,8/5/2024 16:07,,12345678,Seller A,shipped,,****,****,****,8/6/2024 16:42,8/7/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN008925,no
SO131548,OO131548,Waybill8215,PN20437,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:40,,,8/8/2024 20:40,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:24,8/11/2024 0:59,1,1,1,1,1,450,no,WH00000,no,,TXN008920,no
SO131549,OO131549,Waybill8216,PN20438,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:40,,,8/8/2024 20:40,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:27,8/11/2024 0:59,1,1,1,1,1,850,no,WH00000,no,,TXN008917,no
SO131550,OO131550,Waybill8217,PN20439,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:39,,,8/8/2024 20:39,,12345678,Seller A,shipped,,****,****,****,8/9/2024 12:06,8/11/2024 0:59,1,1,1,1,1,800,no,WH00000,no,,TXN008907,no
SO131551,OO131551,Waybill8218,PN20440,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:39,,,8/8/2024 20:39,,12345678,Seller A,Preprocessing Completed,,****,****,****,8/9/2024 15:26,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN013736,no
SO131552,OO131552,Waybill8219,PN20441,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:36,,,8/8/2024 20:36,,12345678,Seller A,Preprocessing Completed,,****,****,****,8/9/2024 15:29,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN013728,no
SO131553,OO131553,Waybill8220,PN20442,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:36,,,8/8/2024 20:36,,12345678,Seller A,Preprocessing Completed,,****,****,****,8/9/2024 15:46,8/11/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN013536,no
SO131554,OO131554,Waybill8221,PN20443,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:30,,,8/8/2024 20:30,,12345678,Seller A,Preprocessing Completed,,****,****,****,8/9/2024 12:29,8/11/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN013716,no
SO131555,OO131555,Waybill8222,PN20444,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:28,,,8/8/2024 20:28,,12345678,Seller A,shipped,,****,****,****,8/9/2024 12:30,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN009177,no
SO131556,OO131556,Waybill8223,PN20445,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:27,,,8/8/2024 20:27,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:31,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN009165,no
SO131557,OO131557,Waybill8224,PN20446,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/11/2024 0:45,,,8/11/2024 0:45,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,2,0,2,1,0,,no,WH00000,no,,TXN009153,no
SO131558,OO131558,Waybill8225,PN20447,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/11/2024 0:40,,,8/11/2024 0:40,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN009148,no
SO131559,OO131559,Waybill8226,PN20448,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/11/2024 0:29,,,8/11/2024 0:29,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN009143,no
SO131560,OO131560,Waybill8227,PN20449,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/11/2024 0:22,,,8/11/2024 0:22,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN009139,no
SO131561,OO131561,Waybill8228,PN20450,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 21:04,,,8/8/2024 21:04,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:46,8/11/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN009128,no
SO131562,OO131562,Waybill8229,PN20451,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 21:03,,,8/8/2024 21:03,,12345678,Seller A,shipped,,****,****,****,8/9/2024 18:34,8/11/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN000655,no
SO131563,OO131563,Waybill8230,PN20452,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 21:01,,,8/8/2024 21:01,,12345678,Seller A,intercepted,,****,****,****,8/9/2024 18:26,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN000633,no
SO131564,OO131564,Waybill8231,PN20453,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:59,,,8/8/2024 20:59,,12345678,Seller A,shipped,,****,****,****,8/9/2024 12:27,8/11/2024 0:59,1,1,1,1,1,800,no,WH00000,no,,TXN000632,no
SO131565,OO131565,Waybill8232,PN20454,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:59,,,8/8/2024 20:59,,12345678,Seller A,shipped,,****,****,****,8/9/2024 12:05,8/11/2024 0:59,2,2,2,1,1,2100,no,WH00000,no,,TXN000630,no
SO131566,OO131566,Waybill8233,PN20455,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/5/2024 16:22,,,8/5/2024 16:22,,12345678,Seller A,shipped,,****,****,****,8/6/2024 13:03,8/7/2024 0:59,1,1,1,1,1,800,no,WH00000,no,,TXN000629,no
SO131567,OO131567,Waybill8234,PN20456,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:39,,,8/8/2024 20:39,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:49,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN000615,no
SO131568,OO131568,Waybill8235,PN20457,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:38,,,8/8/2024 20:38,,12345678,Seller A,shipped,,****,****,****,8/9/2024 12:31,8/11/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN000610,no
SO131569,OO131569,Waybill8236,PN20458,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:38,,,8/8/2024 20:38,,12345678,Seller A,shipped,,****,****,****,8/9/2024 12:06,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN000600,no
SO131570,OO131570,Waybill8237,PN20459,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:38,,,8/8/2024 20:38,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:46,8/11/2024 0:59,1,1,1,1,1,450,no,WH00000,no,,TXN000593,no
SO131571,OO131571,Waybill8238,PN20460,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:38,,,8/8/2024 20:38,,12345678,Seller A,shipped,,****,****,****,8/9/2024 14:44,8/11/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN008946,no
SO131572,OO131572,Waybill8239,PN20461,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:29,,,8/8/2024 20:29,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:43,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN008932,no
SO131573,OO131573,Waybill8240,PN20462,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:28,,,8/8/2024 20:28,,12345678,Seller A,shipped,,****,****,****,8/9/2024 12:06,8/11/2024 0:59,1,1,1,1,1,800,no,WH00000,no,,TXN008924,no
SO131574,OO131574,Waybill8241,PN20463,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/11/2024 0:30,,,8/11/2024 0:30,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN008921,no
SO131575,OO131575,Waybill8242,PN20464,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/11/2024 0:22,,,8/11/2024 0:22,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN008918,no
SO131576,OO131576,Waybill8243,PN20465,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/11/2024 0:21,,,8/11/2024 0:21,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN008916,no
SO131577,OO131577,Waybill8244,PN20466,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/11/2024 0:13,,,8/11/2024 0:13,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN008910,no
SO131578,OO131578,Waybill8245,PN20467,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/11/2024 0:11,,,8/11/2024 0:11,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN008909,no
SO131579,OO131579,Waybill8246,PN20468,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 21:09,,,8/8/2024 21:09,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:43,8/11/2024 0:59,1,1,1,1,1,800,no,WH00000,no,,TXN009122,no
SO131580,OO131580,Waybill8247,PN20469,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 21:09,,,8/8/2024 21:09,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:18,8/11/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN009121,no
SO131581,OO131581,Waybill8248,PN20470,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 21:00,,,8/8/2024 21:00,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:29,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN009094,no
SO131582,OO131582,Waybill8249,PN20471,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:59,,,8/8/2024 20:59,,12345678,Seller A,shipped,,****,****,****,8/9/2024 12:28,8/11/2024 0:59,1,1,1,1,1,800,no,WH00000,no,,TXN009091,no
SO131583,OO131583,Waybill8250,PN20472,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:59,,,8/8/2024 20:59,,12345678,Seller A,shipped,,****,****,****,8/9/2024 12:29,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN009092,no
SO131584,OO131584,Waybill8251,PN20473,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/5/2024 16:18,,,8/5/2024 16:18,,12345678,Seller A,shipped,,****,****,****,8/6/2024 15:48,8/7/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN009089,no
SO131585,OO131585,Waybill8252,PN20474,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/5/2024 16:17,,,8/5/2024 16:17,,12345678,Seller A,shipped,,****,****,****,,8/7/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN009077,no
SO131586,OO131586,Waybill8253,PN20475,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/5/2024 16:12,,,8/5/2024 16:12,,12345678,Seller A,shipped,,****,****,****,8/6/2024 13:26,8/7/2024 0:59,2,2,2,1,1,600,no,WH00000,no,,TXN009078,no
SO131587,OO131587,Waybill8254,PN20476,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/5/2024 16:10,,,8/5/2024 16:10,,12345678,Seller A,shipped,,****,****,****,8/6/2024 15:35,8/7/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN009037,no
SO131588,OO131588,Waybill8255,PN20477,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:39,,,8/8/2024 20:39,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:24,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN009024,no
SO131589,OO131589,Waybill8256,PN20478,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:38,,,8/8/2024 20:38,,12345678,Seller A,shipped,,****,****,****,8/9/2024 12:15,8/11/2024 0:59,1,1,1,1,1,500,no,WH00000,no,,TXN000644,no
SO131590,OO131590,Waybill8257,PN20479,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:38,,,8/8/2024 20:38,,12345678,Seller A,intercepted,,****,****,****,8/9/2024 12:17,8/11/2024 0:59,2,2,2,1,1,700,no,WH00000,no,,TXN000639,no
SO131591,OO131591,Waybill8258,PN20480,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:34,,,8/8/2024 20:34,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:20,8/11/2024 0:59,1,1,1,1,1,550,no,WH00000,no,,TXN000618,no
SO131592,OO131592,Waybill8259,PN20481,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:27,,,8/8/2024 20:27,,12345678,Seller A,shipped,,****,****,****,,8/11/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN000617,no
SO131593,OO131593,Waybill8260,PN20482,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/11/2024 0:18,,,8/11/2024 0:18,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,2,0,2,1,0,,no,WH00000,no,,TXN000604,no
SO131594,OO131594,Waybill8261,PN20483,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/11/2024 0:17,,,8/11/2024 0:17,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN008905,no
SO131595,OO131595,Waybill8262,PN20484,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/11/2024 0:12,,,8/11/2024 0:12,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,2,0,2,1,0,,no,WH00000,no,,TXN008903,no
SO131596,OO131596,Waybill8263,PN20485,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/11/2024 0:10,,,8/11/2024 0:10,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN008892,no
SO131597,OO131597,Waybill8264,PN20486,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/11/2024 0:07,,,8/11/2024 0:07,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN008886,no
SO131598,OO131598,Waybill8265,PN20487,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 23:52,,,8/10/2024 23:52,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN008869,no
SO131599,OO131599,Waybill8266,PN20488,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 21:00,,,8/8/2024 21:00,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:10,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN008855,no
SO131600,OO131600,Waybill8267,PN20489,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:56,,,8/8/2024 20:56,,12345678,Seller A,shipped,,****,****,****,8/9/2024 15:45,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN008849,no
SO131601,OO131601,Waybill8268,PN20490,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:55,,,8/8/2024 20:55,,12345678,Seller A,Preprocessing Completed,,****,****,****,8/9/2024 15:31,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN013725,no
SO131602,OO131602,Waybill8269,PN20491,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:54,,,8/8/2024 20:54,,12345678,Seller A,Preprocessing Completed,,****,****,****,8/9/2024 12:27,8/11/2024 0:59,1,1,1,1,1,350,no,WH00000,no,,TXN013721,no
SO131603,OO131603,Waybill8270,PN20492,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:53,,,8/8/2024 20:53,,12345678,Seller A,Preprocessing Completed,,****,****,****,8/9/2024 18:22,8/11/2024 0:59,1,1,1,1,1,600,no,WH00000,no,,TXN013717,no
SO131604,OO131604,Waybill8271,PN20493,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:53,,,8/8/2024 20:53,,12345678,Seller A,Preprocessing Completed,,****,****,****,8/9/2024 15:27,8/11/2024 0:59,1,1,1,1,1,850,no,WH00000,no,,TXN013705,no
SO131605,OO131605,Waybill8272,PN20494,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/5/2024 16:07,,,8/5/2024 16:07,,12345678,Seller A,intercepted,,****,****,****,8/6/2024 13:28,8/7/2024 0:59,1,1,1,1,1,800,no,WH00000,no,,TXN013702,no
SO131606,OO131606,Waybill8273,PN20495,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/5/2024 16:07,,,8/5/2024 16:07,,12345678,Seller A,Preprocessing Completed,,****,****,****,8/6/2024 13:05,8/7/2024 0:59,1,1,1,1,1,800,no,WH00000,no,,TXN013699,no
SO131607,OO131607,Waybill8274,PN20496,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:30,,,8/8/2024 20:30,,12345678,Seller A,shipped,,****,****,****,8/9/2024 12:07,8/11/2024 0:59,2,2,2,1,1,1000,no,WH00000,no,,TXN009112,no
SO131608,OO131608,Waybill8275,PN20497,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:24,,,8/8/2024 20:24,,12345678,Seller A,shipped,,****,****,****,8/9/2024 12:06,8/11/2024 0:59,1,1,1,1,1,1100,no,WH00000,no,,TXN009104,no
SO131609,OO131609,Waybill8276,PN20498,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/8/2024 20:19,,,8/8/2024 20:19,,12345678,Seller A,shipped,,****,****,****,8/9/2024 12:31,8/11/2024 0:59,1,1,1,1,1,800,no,WH00000,no,,TXN009100,no
SO131610,OO131610,Waybill8277,PN20499,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 23:56,,,8/10/2024 23:56,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN009093,no
SO131611,OO131611,Waybill8278,PN20500,single SKU single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 23:50,,,8/10/2024 23:50,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,1,0,1,1,0,,no,WH00000,no,,TXN009088,no
SO131612,OO131612,Waybill8279,PN20501,multiple SKU & single item,Cash on Delivery,****,,3PV,,no,,,no,standard delivery,8/10/2024 23:46,,,8/10/2024 23:46,,12345678,Seller A,shipped,,****,****,****,,8/13/2024 0:59,2,0,2,1,0,,no,WH00000,no,,TXN009084,no
